Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Plus4,Country,Status_Code,Station_Phone,Expected_Date,Access_Code,Latitude,Longitude,ID
ELEC,"Walmart 3349 - Port Charlotte, FL",375 Kings Hwy,Port Charlotte,FL,33983,,US,P,833-632-2778,2025-02-04,private,27.02385,-82.04687,168488
CNG,Questar Gas - Chevron,40 N 6300 W,Hurricane,UT,84737,,US,E,435-628-4858,,private,37.161682,-113.434692,35385
ELEC,"Jackson Metro Junction (Jackson, MS)",4888 HWY 18,Jackson,MS,39204,,US,E,833-632-2778,,private,32.2885,-90.27064,279485
ELEC,Precision Blend Gas,6206 FM 517 E,Dickinson,TX,77539,,US,E,281-339-0724,,private,29.472842,-94.982352,68619
ELEC,Deltona Plaza,1382 Howland Blvd,Deltona,FL,32738,,US,P,833-919-0939,2025-02-05,public,28.90385931,-81.17258111,420594
ELEC,Tumwater Trading Post,7000 Little Rock Rd SW,Tumwater,WA,98512,,US,E,313-262-6722,,public,46.9852754156,-122.9320361379,396913
ELEC,True Zero - Costa Mesa - Harbor Blvd,2050 Harbor Blvd,Costa Mesa,CA,92627,,US,P,844-878-9376,2025-02-06,public,33.648692,-117.918614,61974
ELEC,"Macerich Fashion Outlets of Chicago (Rosemont, IL)",5220 Fashion Outlets Way,Rosemont,IL,60018,,US,E,833-632-2778,,public,41.97545,-87.86579,190382
ELEC,Embers Custom Fireplace,33525 Station St,Solon,OH,44139,,US,E,440-248-1280,,public,41.38631,-81.44524,153670
ELEC,Mister Bass Inc,4000 W Rogers Blvd,Skiatook,OK,74070,,US,E,918-396-3848,,private,36.36888,-96.03168,375053
CNG,Clean Energy - Groveport,5900 Green Pointe Dr S,Groveport,OH,43125,,US,E,866-278-3674,,private,39.85161,-82.902,372202
CNG,Clean Energy - City of Commerce,5926 Sheila St,Commerce,CA,90040,,US,E,866-809-4869,,private,34.002506,-118.170811,61161
ELEC,Flying J 875,221 Belle Hill Road,Elkton,MD,21921,,US,E,877-455-3833,,public,39.63931,-75.80775,445848
ELEC,Diamond Hills Plaza,2825 S Diamond Bar Blvd,Diamond Bar,CA,91765,,US,E,877-455-3833,,public,33.9759966,-117.8381096,228675
ELEC,Ulster County DSS Front Lot,1061 Development Court,Kingston,NY,12401,,US,E,833-611-5965,,private,41.94642,-73.99546,374731
ELEC,"Sam's Club 6549 - Pueblo, CO",412 Eagleridge Blvd.,Pueblo,CO,81008,,US,E,833-632-2778,,private,38.31936,-104.61318,123686
ELEC,"Simon Mall of New Hampshire (Manchester, NH)",1500 South Willow Street,Manchester,NH,3103,,US,E,833-632-2778,,public,42.95693,-71.43317,189651
ELEC,Safeway Santa Rosa #1576,2300 Mendocino Ave,Santa Rosa,CA,95403,,US,E,877-455-3833,,public,38.46324,-122.71737,416070
ELEC,"Slidell, LA",290 Town Center Pkwy,Slidell,LA,70458,,US,E,866-576-1495,,private,30.2665767,-89.7595188,391105
ELEC,Market West,3270 Arena Blvd.,Sacramento,CA,95834,,US,E,833-632-2778,,private,38.64163,-121.53259,190448
ELEC,"Thorntons, US-45, Third Lake, IL",34225 US 45,Third Lake,IL,60030,,US,E,833-277-8573,,public,42.360004,-88.000329,387737
ELEC,Van Born Liquor and Gas,25412 Van Born,Dearborn Heights,MI,48125,,US,P,313-262-6722,2025-02-07,public,42.26908,-83.28513,422204
ELEC,Yorktowne Center,8130 Arlington Blvd,Falls Church,VA,22042,,US,E,877-455-3833,,private,38.866055,-77.22523,198185
ELEC,EVolve NY Camillus,2052 Genesee Street,Camillus,NY,13031,,US,E,833-632-2778,,private,43.03409,-76.36475,416736
ELEC,"Target T1015 (New Bern, NC)",3410 Dr. M.L.K. Jr Blvd,New Bern,NC,28562,,US,E,833-632-2778,,public,35.10134,-77.09566,325507
ELEC,Pilot Travel Center 145,5660 West Sunset Ave,Springdale,AR,72762,,US,E,877-455-3833,,private,36.17649,-94.19286,353138
CNG,Alternative Vehicle Service Group - Lexington,Route 128 N,Lexington,MA,2421,,US,P,617-242-8755,2025-02-08,private,42.4398588,-71.25700523,18893
ELEC,Hub City Propane,370 W Deerfield Rd,Union City,IN,47390,,US,P,765-691-0330,2025-02-09,private,40.2128,-84.812187,86054
ELEC,Shell Montgomery Gas Station,843 Taylor Rd,Montgomery,AL,36117,,US,E,,,public,32.3699997,-86.1707708,422861
ELEC,"Wakefern Shoprite (Flemington, NJ)",272 Rt 202 & 31,Flemington,NJ,8822,,US,E,833-632-2778,,public,40.49768,-74.85638,316282
ELEC,"Costco Napa (Napa, CA)",280 Riversound Way,Napa,CA,94558,,US,E,833-632-2778,,private,38.25205,-122.27827,388754
CNG,Enbridge Gas North Carolina,2541 Whilden Dr,Durham,NC,27713,,US,E,877-776-2427,,private,35.947924,-78.884114,48006
ELEC,Pilot Travel Center 1436,3680 AL-81,Tuskegee,AL,36083,,US,E,877-455-3833,,private,32.471589,-85.690506,429569
ELEC,"Sam's Club 8272 (Fountain, CO)",4385 Venetucci Blvd.,Fountain,CO,80906,,US,P,833-632-2778,2025-02-10,public,38.76909,-104.78309,121777
ELEC,Serra Ford Farmington Hills,39300 W 10 Mile Rd,Farmington Hills,MI,48335,,US,E,313-262-6722,,private,42.4690553083,-83.4337962239,400429
ELEC,Tops Friendly Market - Tesla Supercharger,16 John J Wagner Way,Lagrangeville,NY,12540,,US,E,877-798-3752,,private,41.668459,-73.794117,346540
CNG,Clean Energy - Palm Desert Burrtec Waste,41575 Eclectic St,Palm Desert,CA,92260,,US,E,866-809-4869,,private,33.744086,-116.358858,51599
ELEC,"Broward Mall (Plantation, FL)",8000 West Broward Blvd,Plantation,FL,33388,,US,E,833-632-2778,,private,26.11524,-80.25318,222230
CNG,Clean Energy - Houston Valero,9221 Wallisville Rd,Houston,TX,77013,,US,E,866-809-4869,,private,29.793882,-95.266015,63680
ELEC,Hilton Garden Inn - Lawton,135 NW 2nd St,Lawton,OK,73501,,US,E,800-489-1588,,private,34.6112386,-98.3887378,156448
ELEC,Sames Ford McAllen,1400 E Expressway 83,McAllen,TX,78503,,US,P,866-816-7584,2025-02-11,public,26.197652,-98.204706,422946
CNG,Stanford Propane Gas,3611 N Eastman Rd,Midland,MI,48642,,US,E,989-835-4754,,public,43.71607898,-84.24794165,34250
ELEC,"Target T2181 (Sicklerville, NJ)",487 Cross Keys Rd,Sicklerville,NJ,8081,,US,E,833-632-2778,,public,39.74633,-74.9946,202970
ELEC,Phillips 66 A&W,12253 State Hwy 7 West,Davis,OK,73030,,US,E,800-489-1588,,private,34.505955,-97.171288,156507
ELEC,H Mart - Tesla Supercharger,2751 S Parker Rd,Aurora,CO,80014,,US,E,877-798-3752,,private,39.666657,-104.862544,398468
ELEC,"Walmart 2053 - Willows, CA",470 Airport Road,Willows,CA,95988,,US,E,833-632-2778,,private,39.52549,-122.21859,152121
ELEC,"Target T2715 (Bakersfield, CA)",11000 Stockdale Hwy,Bakersfield,CA,93311,,US,E,833-632-2778,,private,35.34897,-119.12582,199197
CNG,True Zero - Baldwin Park,14477 Merced Ave,Baldwin Park,CA,91706,,US,E,844-878-9376,,private,34.072303,-117.960354,168373
ELEC,"Walmart 5969 - Chantilly, VA",4368 Chantilly Shopping Center Chantilly,Chantilly,VA,20151,,US,E,833-632-2778,,private,38.88847,-77.44386,167679
ELEC,FARMERS COOP - SUBIACO,6591 State Highway 22,Subiaco,AR,72865,,US,E,479-502-3400,,public,35.294,-93.64297,375077
CNG,Oklahoma Natural Gas - Muskogee Service Center,2616 Border Ave,Muskogee,OK,74401,,US,E,918-671-5852,,private,35.740689,-95.396141,765
ELEC,Best Western - Zanesville,4929 E Pike,Zanesville,OH,43701,,US,E,800-489-1588,,private,39.9659167,-81.8991822,372034
ELEC,Hollywood CJ-Dodge,2100 N State Rd 7,Hollywood,FL,33021,,US,E,888-717-4544,,private,26.028783,-80.208995,388063
ELEC,Lloyd King Center,6350 Sheridan Blvd,Arvada,CO,80003,,US,E,877-455-3833,,public,39.81111,-105.05197,416887
ELEC,2860 16th St,2860 16th St,San Francisco,CA,94103,,US,E,877-455-3833,,public,37.76549,-122.41673,312526
ELEC,"Site Centers Hilltop Plaza (Richmond, CA)",3401 Blume Drive,Richmond,CA,94806,,US,P,833-632-2778,2025-02-12,public,37.98352,-122.31927,191559
ELEC,Circle K - Euless,1000 E Harwood Rd,Euless,TX,76039,,US,E,833-505-2291,,public,32.85107,-97.06535,417739
CNG,Flying J,23412 State Highway 242,New Caney,TX,77357,,US,E,281-689-8065,,private,30.192618,-95.192748,34761
ELEC,"Simon Albertville Premium Outlets (Albertville, MN)",6415 Labeaux Ave Ne,Albertville,MN,55301,,US,E,833-632-2778,,private,45.24449,-93.66512,354369
ELEC,"Najah Hi Sahara Oasis (Essex Fenner, CA)",31251 Goffs Rd,Essex Fenner,CA,92332,,US,E,833-632-2778,,private,34.81707,-115.18283,218174
CNG,Kum & Go #414,1220 E Robinson,Springdale,AR,72764,,US,P,479-725-0060,2025-02-13,public,36.167392,-94.119169,65444
ELEC,CircleK - Plymouth,3020 Fernbrook Ln,Plymouth,MN,55447,,US,P,833-505-2291,2025-02-14,public,45.01375,-93.46062,346748
CNG,Allied Propane Service Inc,221 Devlin Rd,Napa,CA,94558,,US,E,707-252-5500,,public,38.235406,-122.264142,20588
ELEC,Menlo Park Mall,55 Parsonage Rd,Edison,NJ,8837,,US,P,877-455-3833,2025-02-15,public,40.54438,-74.334418,240734
ELEC,Travel Stop - Seibert,17507 CO-59,Seibert,CO,80834,,US,P,800-489-1588,2025-02-16,public,39.292279,-102.875371,390962
ELEC,Brian Hoskins Ford - DCFC,2601 Lincoln Highway East,Coatesville,PA,19320,,US,E,888-998-2546,,private,39.99215485337,-75.77353408774906,367857
CNG,City of Delano,725 S Lexington St,Delano,CA,93215,,US,E,661-721-3350,,public,35.75191,-119.240762,12841
ELEC,"Walmart 1181 (Marietta, GA)",1785 Cobb Pkwy S,Marietta,GA,30060,,US,E,833-632-2778,,private,33.90911,-84.48888,163678
ELEC,Karl Chevrolet Ankeny IA,1101 SE Oralabor Rd,Ankeny,IA,50021,,US,P,313-262-6722,2025-02-17,public,41.70207197361,-93.58044777329,351283
ELEC,Walmart EV Charging,6001 N Central Expy,Plano,TX,75023,,US,P,833-886-9393,2025-02-18,public,33.056052,-96.697875,429797
CNG,The Fuel Farm,325 C ST NW,Auburn,WA,98002,,US,E,253-939-3570,,public,47.31108,-122.23351,222022
CNG,Oklahoma Natural Gas - Broken Arrow Service Center,2421 S 1st Pl,Broken Arrow,OK,74012,,US,P,918-671-5852,2025-02-19,private,36.023112,-95.786303,7108
CNG,Menards,3535 Court St,Pekin,IL,61554,,US,E,309-477-4020,,public,40.543632,-89.594602,50506
ELEC,"Walmart 1006 - Cordele, GA",1215 E 16th Ave,Cordele,GA,31015,,US,E,833-632-2778,,private,31.96344,-83.76263,169462
ELEC,"Fareway Store #022 (Sioux City, IA)",4040 War Eagle Drive,Sioux City,IA,51109,,US,E,833-632-2778,,public,42.494,-96.46192,279505
ELEC,JFK Airport - Cell Phone Lot,130th Pl and Hangar Rd,Queens,NY,11430,,US,P,855-651-1612,2025-02-20,public,40.656136,-73.8089,390498
CNG,American Natural - Energy Centre,73 E Carson St,Pittsburgh,PA,15219,,US,E,412-471-1529,,public,40.431028,-80.001116,52691
CNG,Kentuckiana Cleanfuel,6200 Geil Ln,Louisville,KY,40219,,US,P,502-452-6312,2025-02-21,private,38.15677331,-85.68036824,60263
ELEC,"Kroger QFC 126 (Lacey, WA)",4775 Whitman Lane SE,Lacey,WA,98512,,US,E,833-632-2778,,public,46.99538,-122.82349,201629
ELEC,Baumann Ford Oregon - DCFC,2811 Navarre Avenue,Oregon,OH,43616,,US,E,888-998-2546,,private,41.63736116306384,-83.48133592136611,387891
ELEC,Pilot Travel Center 669,11570 State Hwy FF,Joplin,MO,64804,,US,E,877-455-3833,,public,37.055441,-94.429973,328031
ELEC,"BoA FL4-527 (Bonita Springs, FL)",11800 Saradrienne Ln,Bonita Springs,FL,34135,,US,E,833-632-2778,,private,26.33058,-81.75838,329478
ELEC,Crossroads Center,5831 Columbia Pike & Leesburg Pike,Falls Church,VA,22041,,US,P,877-455-3833,2025-02-22,private,38.852729,-77.129364,240929
ELEC,"Site Centers Hilltop Plaza (Richmond, CA)",3401 Blume Drive,Richmond,CA,94806,,US,E,833-632-2778,,private,37.98352,-122.31927,191559
CNG,Clean Energy - Pasadena - So Cal Base,3528 E Foothill Blvd,Pasadena,CA,91107,,US,E,866-278-3674,,private,34.14922,-118.07735,372188
CNG,Kwik Trip #202,5339 Harding Ave,Plover,WI,54467,,US,E,715-344-7252,,private,44.42734,-89.515467,53781
ELEC,Electric Era Charging Station,17256 S Dupont Hwy,Harrington,DE,19952,,US,E,888-409-2980,,public,38.9219143,-75.5677432,429911
ELEC,Flying J 1128,7990 State Route 60,Bartow,FL,33830,,US,P,877-455-3833,2025-02-23,public,27.9165596,-81.7186609,323558
ELEC,"Love's Travel #285 (Santa Rosa, NM)",1028 State Hwy 156,Santa Rosa,NM,88435,,US,E,833-632-2778,,private,34.94721,-104.63823,164544
ELEC,"Target T2083 - Yuma, AZ",1450 S. Yuma Palms Parkway,Yuma,AZ,85365,,US,E,833-632-2778,,private,32.70484,-114.60718,121833
ELEC,"Walmart 2075 (Bend, OR)",20120 SW Pinebrook Blvd,Bend,OR,97702,,US,E,833-632-2778,,private,44.02256,-121.31675,190192
CNG,Pilot Travel Center #147,1200 W Wendover Blvd,West Wendover,NV,89883,,US,P,775-296-5047,2025-02-24,private,40.739455,-114.066461,66211
ELEC,Pilot Travel Center 79,2601 South Range Avenue,Denham Springs,LA,70726,,US,E,877-455-3833,,private,30.451957,-90.957431,404849
ELEC,Wayne Ford,444 US-46,Wayne,NJ,7470,,US,E,888-357-1009,,public,40.8936512,-74.2442097,417833
ELEC,"Walmart 5370 (Longmont, CO)",2514 MAIN ST,Longmont,CO,80504,,US,E,833-632-2778,,private,40.20397,-105.09973,186161
ELEC,Walmart 4627 Denton,2750 W. University,Denton,TX,76201,,US,E,833-632-2778,,private,33.23157,-97.16808,121829
ELEC,Coral Hills Shopping Center,4801 Marlboro Pike,Capitol Heights,MD,20743,,US,E,877-455-3833,,private,38.872772,-76.931607,256133
CNG,Sawgrass LNG & Power,6800 NW 72nd St,Miami,FL,33166,,US,E,,,private,25.83854019,-80.3078924,186301
ELEC,"Walmart 5959 - Houston, TX",111 Yale Street,Houston,TX,77007,,US,E,833-632-2778,,public,29.77322,-95.39982,134004
ELEC,"Cilker 11 Moffett Park LP (Sunnyvale, CA)",335 Moffett Park Dr,Sunnyvale,CA,94089,,US,E,833-632-2778,,private,37.40684,-122.01636,222887
ELEC,PowerUp Point,1825 Liverpool St,Pittsburgh,PA,15233,,US,E,,,public,40.45348,-80.0326,398079
ELEC,Maplecrest Ford,102 E Main St,Mendham,NJ,7945,,US,E,888-357-1009,,private,40.78311,-74.586578,416879
ELEC,Hacienda Ford,3010 W University Dr,Edinburg,TX,78539,,US,E,888-357-1009,,private,26.304962,-98.194707,358421
ELEC,"Casey's Blackwell (Blackwell, OK)",4415 W Doolin Ave,Blackwell,OK,74631,,US,E,833-632-2778,,private,36.81105,-97.33646,190420
CNG,Clean Energy - Port of Long Beach,3400 I St,Wilmington,CA,90744,,US,E,866-809-4869,,private,33.78311,-118.222,35073
ELEC,Camilia Service & Auto,10 Taunton St,Plainville,MA,2762,,US,E,833-611-5965,,public,42.01013,-71.3059,376248
ELEC,Starbucks - Tesla Supercharger,419 Market St,Saddle Brook,NJ,7663,,US,P,877-798-3752,2025-02-25,private,40.897189,-74.097451,355556
ELEC,Richmond Ford,4600 W Broad St,Richmond,VA,23230,,US,E,888-357-1009,,private,37.578432,-77.48904,358313
ELEC,Royal Palms Manufactured Home & RV Community,7901 E Ben White Blvd,Austin,TX,78741,,US,E,512-385-2211,,private,30.219269,-97.687927,50111
ELEC,1001 Harrison St,1001 Harrison St.,San Francisco,CA,94103,,US,E,877-455-3833,,private,37.7769544,-122.4042332,428482
CNG,CHS Rochester - Cenex,1740 3rd Ave SE,Rochester,MN,55904,,US,P,507-288-1020  507-289-4086,2025-02-26,private,43.996914,-92.458023,68022
CNG,Chevron CNG Station 388659,9907 E Highway 80,Midland,TX,79706,,US,E,877-872-3966,,private,32.07147,-101.929,372065
ELEC,"Simon Treasure Coast Square (Jensen Beach, FL)",3174 NW Federal Hwy,Jensen Beach,FL,34957,,US,P,833-632-2778,2025-02-27,private,27.24241,-80.27307,262608
ELEC,Pensacola Square,6235 North Davis Highway,Pensacola,FL,32504,,US,E,833-632-2778,,public,30.48798,-87.22417,121843
ELEC,"Thorntons, Gunn Hwy, Tampa, FL",4103 Gunn Hwy,Tampa,FL,33618,,US,E,833-277-8573,,private,28.040836,-82.508892,372113
ELEC,Stinker Store #68,326 ID 24,Heyburn,ID,83336,,US,E,833-632-2778,,public,42.57256,-113.73045,170348
ELEC,Walmart Sam's Club 8185,4001 Gateway Dr,Eau Claire,WI,54701,,US,P,833-632-2778,2025-02-28,private,44.77477,-91.42838,121711
ELEC,Office Depot,1560 S Nova Rd,Daytona Beach,FL,32114,,US,E,833-919-0939,,private,29.177212,-81.029988,420593
ELEC,"Walmart 1358 - Walterboro, SC",2110 Bells Highway,Walterboro,SC,29488,,US,E,833-632-2778,,private,32.9332,-80.68932,169461
CNG,CP Repair & Propane,123 E Cranston Ave,Fowler,CO,81039,,US,E,719-263-4412,,private,38.13086057,-104.0226081,14557
CNG,Concordia Home Store,1621 E 6th St,Concordia,KS,66901,,US,E,785-243-4304,,public,39.572365,-97.63742,99388
ELEC,Westlake Landings,4901 Seminole Pratt Whitney Rd,Westlake,FL,33470,,US,E,833-919-0939,,public,26.751547,-80.308212,420608
ELEC,"Lake Charles, LA",1758 w Prien Lake Rd,Lake Charles,LA,70601,,US,P,866-576-1495,2025-03-01,private,30.1986437,-93.2481169,391321
ELEC,"WAWA Store 840 - New Castle, DE",4000 N. DuPont Hwy,New Castle,DE,19720,,US,E,833-632-2778,,private,39.70932,-75.56265,165405
ELEC,"Brixmor Parkway Plaza (Carle Place, NY)",207-225 Glen Cove Rd,Carle Place,NY,11514,,US,E,833-632-2778,,public,40.74809,-73.61688,203023
CNG,Clean Energy - Cleveland Hopkins International Airport,18899 Snow Rd,Brook Park,OH,44142,,US,E,866-809-4869,,public,41.402106,-81.828365,41678
ELEC,"Target T1153 (Brick, NJ)",570 Route 70,Brick,NJ,8723,,US,E,833-632-2778,,public,40.0582,-74.1489,256819
ELEC,"Target T2265 (Coral Springs, FL)",9600 Westview Dr,Coral Springs,FL,33168,,US,E,833-632-2778,,private,26.29727,-80.25345,194918
ELEC,"Springfield, IL",4200 Conestoga Dr,Springfield,IL,62711,,US,E,866-576-1495,,private,39.7393307,-89.7036618,391245
CNG,OnCue Express #314,1402 S Perkins Rd,Stillwater,OK,74074,,US,E,405-624-9091,,private,36.106651,-97.051781,42594
ELEC,True Zero - Saratoga,12600 Saratoga Ave,Saratoga,CA,95070,,US,E,844-878-9376,,public,37.284189,-121.999331,61987
ELEC,Woodridge Festival Shopping Mall,1001 75th St,Woodridge,IL,60517,,US,E,877-455-3833,,public,41.750353,-88.015727,253746
ELEC,"Kroger 672 (Atlanta, GA)",800 Glenwood Ave SE,Atlanta,GA,30316,,US,P,833-632-2778,2025-03-02,public,33.74184,-84.36063,201005
ELEC,Hilton Garden Inn Fishkill,25 Westage Dr.,Fishkill,NY,12524,,US,P,833-611-5965,2025-03-03,private,41.52578,-73.89459,324820
ELEC,Rocky Mountain Supply,350 Jackrabbit Ln,Belgrade,MT,59714,,US,E,406-388-4008,,private,45.775394,-111.18431,70128
ELEC,"Vons 1753 - Bishop, CA",1190 N Main Street,Bishop,CA,93514,,US,P,833-632-2778,2025-03-04,public,37.37368,-118.39343,151970
CNG,Gary Propane,3890 M-65,Hale,MI,48739,,US,E,989-728-0166,,public,44.38933,-83.80486,250825
ELEC,"BOA COW-066 (Highlands Ranch, CO)",1112 CPL Max Donahue Ln,Highlands Ranch,CO,80129,,US,E,833-632-2778,,public,39.54763,-105.00266,384835
ELEC,Blossman Gas Inc,3101 N State Rd 7,Margate,FL,33063,,US,E,305-910-0152,,private,26.2679,-80.20233,319956
ELEC,24/7 Travel Store #6,2200 N Buckeye Ave,Abilene,KS,67410,,US,E,866-816-7584,,public,38.93841,-97.214687,312372
ELEC,"Target T1469 (Monroe, LA)",4103 Pecanland Mall Dr,Monroe,LA,71203,,US,E,833-632-2778,,public,32.49903,-92.07079,261297
ELEC,FasCharge 5862 Admiral Marathon Grand Haven,12160 W Olive Rd,Grand Haven,MI,49417,,US,E,313-262-6722,,private,42.98867,-86.19344,422597
ELEC,All American Propane - East,50 W Summit Dr,Othello,WA,99344,,US,E,509-488-2138,,public,46.9652135,-119.3432515,49633
ELEC,Kamps Propane,7459 Reese Rd,Sacramento,CA,95828,,US,P,916-685-6591,2025-03-05,public,38.487249,-121.396192,52624
ELEC,Toms Ford,200 NJ-35,Keyport,NJ,7735,,US,E,888-357-1009,,public,40.424423,-74.200214,390490
ELEC,"Stuckey's (Old Fort, NC)",121 Parker Padgett Rd,Old Fort,NC,28762,,US,E,833-632-2778,,private,35.63761,-82.14347,279512
ELEC,Fischer LP Gas,23974 30th Ave,Marion,MI,49665,,US,P,231-825-0180,2025-03-06,public,44.1643,-85.14951,307608
ELEC,Pike 7 Plaza- A1,8365 Leesburg Pike,Vienna,VA,22182,,US,E,877-455-3833,,public,38.92117,-77.23517,228786
ELEC,"Walmart 3655 (Summerlin, NV)",10440 W CHEYENNE AVENUE,Las Vegas,NV,89129,,US,E,833-632-2778,,private,36.2199,-115.32396,187244
ELEC,True Zero - Fountain Valley,18480 Brookhurst St,Fountain Valley,CA,92708,,US,E,844-878-9376,,private,33.694427,-117.953748,122915
ELEC,Flying J 689,9911 Avalon Road Nw,Albuquerque,NM,87105,,US,P,877-455-3833,2025-03-07,public,35.079,-106.74515,390774
ELEC,Walmart 277 Moore,501 SW 19TH ST.,Moore,OK,73160,,US,E,833-632-2778,,private,35.32169,-97.49379,190412
ELEC,"Love's Travel #285 (Santa Rosa, NM)",1028 State Hwy 156,Santa Rosa,NM,88435,,US,P,833-632-2778,2025-03-08,public,34.94721,-104.63823,164544
ELEC,Belden Park Crossings,5496 Dressler Road,North Canton,OH,44720,,US,E,877-455-3833,,private,40.8622333,-81.433564,375553
ELEC,"Grand Prairie, TX Rechargery Relay - N Hwy 360",2535 N Hwy 360,Grand Prairie,TX,75050,,US,P,833-466-2474,2025-03-09,private,32.793114,-97.058026,400722
ELEC,Chittenango Travel Plaza,2188 Tag Rd NY State Thruway,Chittenango,NY,13037,,US,E,888-557-7099,,public,43.0957678778873,-75.8411057714981,259977
CNG,Country Gas Inc,1281 Highway 66 E,Tijeras,NM,87059,,US,E,505-281-9228,,public,35.094774,-106.272415,14672
ELEC,"CircleK - North Charleston, SC",2235 Ashley Phosphate Rd,North Charleston,SC,29406,,US,E,833-505-2291,,private,32.9355,-80.04394,356090
ELEC,Chase Bank - 1302 State St,1302 State St,Santa Barbara,CA,93101,,US,E,877-455-3833,,private,34.425209,-119.705803,384872
ELEC,"Meijer Bloomingdale (Bloomingdale, IL)",130 S Gary Ave,Bloomingdale,IL,60108,,US,E,833-632-2778,,public,41.95389,-88.12231,166802
ELEC,Mac Haik Jackson Ford,6130 Interstate 55 North Frontage Rd,Jackson,MS,39211,,US,E,866-816-7584,,public,32.395298,-90.144092,428464
ELEC,"Buttonwillow, CA",20673 Tracy Avenue,Buttonwillow,CA,93206,,US,E,866-576-1495,,private,35.40036,-119.398125,391292
ELEC,"Days Inn - Van Horn, TX",600 E Broadway,Van Horn,TX,79855,,US,E,833-632-2778,,private,31.04012,-104.82397,123484
ELEC,Imlay City Ford,1788 S Cedar St,Imlay City,MI,48444,,US,E,888-357-1009,,private,43.012745,-83.072385,390340
CNG,Altogas,2538 Lansing Rd,Charlotte,MI,48837,,US,E,517-541-9363,,public,42.600706,-84.775996,88813
ELEC,Ford of Dalton,925 Shugart Rd,Dalton,GA,30720,,US,E,313-262-6722,,private,34.793905,-84.997161,351271
ELEC,1001 Marina Village Pkwy,"1001 Marina Village Pkwy, 101",Alameda,CA,94501,,US,E,877-455-3833,,private,37.7848604,-122.2717492,367821
CNG,Alliance AutoGas - King City Truck Stop,2100 E Hillsboro St,Pasco,WA,99301,,US,P,206-225-7039,2025-03-10,private,46.259982,-119.098649,92104
